256, 8192, 0.157301, 158.089113, 0.274674, 23.698275, 3.546838, 78.067855, 8.781627, 0.110551, 23.268715, 3.261015, 77.776713, 8.334914
1024, 2048, 0.230699, 42.926142, 0.038650, 11.605768, 11.277393, 30.269964, 29.189118, 0.022289, 11.558104, 11.242465, 30.245839, 29.148295
1024, 8192, 0.183978, 80.737013, 0.208733, 17.284563, 12.160554, 48.912698, 31.649497, 0.076820, 16.911621, 11.915030, 48.669893, 31.218693
8, 2048, 0.033634, 278.206871, 0.082802, 38.951217, 0.163820, 131.554954, 0.332550, 0.057538, 38.899390, 0.120420, 131.520260, 0.281591
128, 8192, 0.158997, 297.421256, 0.339580, 42.290480, 2.051694, 143.128206, 4.793451, 0.107912, 41.703263, 1.644833, 142.739624, 4.047406
4, 2048, 0.041607, 555.574989, 0.144751, 77.693190, 0.109568, 262.729651, 0.277173, 0.050190, 77.596596, 0.085165, 262.624036, 0.177320
64, 8192, 0.097699, 585.353890, 0.415576, 81.947442, 1.523568, 280.134878, 3.125762, 0.111214, 81.052825, 0.885902, 279.562510, 2.145992
2048, 2048, 0.205941, 81.002596, 0.035557, 23.949007, 23.777868, 56.434657, 55.893646, 0.024296, 23.910981, 23.751676, 56.417209, 55.860248
2048, 8192, 0.221556, 98.985954, 0.155080, 26.306942, 23.758056, 65.089216, 56.493042, 0.029303, 26.073430, 23.577239, 64.962137, 56.249080
2, 2048, 0.023152, 1110.601187, 0.129859, 155.363254, 0.266430, 525.187134, 0.207603, 0.060272, 155.316305, 0.072731, 525.040658, 0.127030
32, 8192, 0.099697, 1165.190447, 0.859195, 161.830747, 1.219914, 557.088832, 2.943804, 0.113731, 160.877397, 0.545882, 556.041192, 1.188372
16, 8192, 0.086510, 2208.953157, 0.204995, 305.982184, 0.573928, 1049.065757, 0.999566, 0.089645, 305.798445, 0.257357, 1048.665614, 0.564976
1, 2048, 0.019391, 2220.518779, 0.025993, 310.349352, 0.010143, 1049.855896, 0.088440, 0.025993, 310.349352, 0.010143, 1049.855896, 0.088440
