4, 32, 0.025232, 0.277872, 0.016781, 0.055823, 0.028420, 0.140091, 0.074274, 0.015350, 0.054521, 0.027612, 0.137903, 0.072001
2, 32, 0.020911, 0.399360, 0.018631, 0.071814, 0.018803, 0.180939, 0.049584, 0.016826, 0.070889, 0.017739, 0.179201, 0.047888
1, 32, 0.012862, 0.647369, 0.006123, 0.107373, 0.002751, 0.279970, 0.016907, 0.006123, 0.107373, 0.002751, 0.279970, 0.016907
8, 32, 0.034418, 0.296536, 0.016125, 0.068436, 0.054199, 0.177709, 0.144082, 0.014879, 0.067423, 0.053205, 0.176090, 0.142574
16, 32, 0.032297, 0.442346, 0.016553, 0.114472, 0.107009, 0.293033, 0.275623, 0.015315, 0.112888, 0.105311, 0.291352, 0.273977
32, 32, 0.032400, 0.795195, 0.017823, 0.219799, 0.215552, 0.547142, 0.537808, 0.016180, 0.218600, 0.213985, 0.545355, 0.535964
16, 128, 0.030051, 1.009538, 0.020782, 0.199338, 0.116978, 0.562535, 0.306285, 0.019224, 0.197777, 0.115479, 0.560844, 0.304565
32, 128, 0.030923, 1.099484, 0.019658, 0.264866, 0.223014, 0.696082, 0.568100, 0.018331, 0.263229, 0.221263, 0.694157, 0.566076
8, 128, 0.030377, 1.389138, 0.021114, 0.225539, 0.061664, 0.701397, 0.190125, 0.019147, 0.224140, 0.060738, 0.698960, 0.187867
64, 128, 0.032527, 1.732913, 0.019330, 0.465753, 0.443894, 1.184132, 1.119477, 0.017674, 0.463192, 0.441588, 1.182056, 1.117481
4, 128, 0.023269, 2.363505, 0.020371, 0.361611, 0.035721, 1.110374, 0.089167, 0.019023, 0.359911, 0.034736, 1.108460, 0.087199
128, 128, 0.050717, 3.213412, 0.019123, 0.929563, 0.917932, 2.226722, 2.193624, 0.017652, 0.927771, 0.915959, 2.224818, 2.191615
64, 512, 0.032776, 3.919564, 0.024802, 0.776157, 0.470777, 2.249179, 1.229348, 0.020028, 0.770739, 0.467852, 2.245390, 1.220765
2, 128, 0.035448, 4.516987, 0.022309, 0.671989, 0.022793, 2.093157, 0.053193, 0.020336, 0.670672, 0.021818, 2.090250, 0.050615
32, 512, 0.035354, 5.345117, 0.023294, 0.837537, 0.232021, 2.784676, 0.747633, 0.018943, 0.832927, 0.228851, 2.780383, 0.732430
