2, 32, 0.038526, 0.386282, 0.000643, 0.080302, 0.027024, 0.179198, 0.047581, 0.000623, 0.077745, 0.024485, 0.177238, 0.045978
4, 32, 0.030023, 0.269512, 0.000521, 0.065526, 0.038341, 0.138674, 0.072496, 0.000399, 0.063791, 0.036766, 0.137176, 0.071022
1, 32, 0.021855, 0.644352, 0.000529, 0.110126, 0.005397, 0.280269, 0.016982, 0.000529, 0.110126, 0.005397, 0.280269, 0.016982
8, 32, 0.034104, 0.288354, 0.000495, 0.078729, 0.064554, 0.175670, 0.141859, 0.000404, 0.076931, 0.062874, 0.173967, 0.140179
16, 32, 0.049596, 0.475532, 0.000556, 0.132289, 0.124932, 0.324507, 0.307001, 0.000436, 0.130414, 0.122837, 0.322779, 0.305259
16, 128, 0.053600, 1.016440, 0.001458, 0.212390, 0.129571, 0.575958, 0.319398, 0.001241, 0.209755, 0.127219, 0.573966, 0.317254
32, 32, 0.055734, 0.883145, 0.000558, 0.246165, 0.242333, 0.625793, 0.616131, 0.000333, 0.244484, 0.240471, 0.624226, 0.614529
8, 128, 0.034623, 1.379068, 0.001451, 0.234063, 0.069995, 0.701337, 0.189772, 0.001260, 0.231163, 0.067330, 0.698563, 0.187148
32, 128, 0.053681, 1.126428, 0.001453, 0.290907, 0.249098, 0.716388, 0.587836, 0.001037, 0.288645, 0.246930, 0.714339, 0.585685
4, 128, 0.026223, 2.352695, 0.001550, 0.369567, 0.043418, 1.111194, 0.089447, 0.001357, 0.366485, 0.041023, 1.108655, 0.086908
64, 128, 0.050465, 1.892861, 0.001446, 0.512325, 0.490356, 1.315629, 1.251027, 0.000856, 0.509293, 0.487748, 1.313497, 1.248870
2, 128, 0.049623, 4.501204, 0.001556, 0.677916, 0.028451, 2.092117, 0.051997, 0.001437, 0.675750, 0.026525, 2.089666, 0.049848
64, 512, 0.051222, 3.963053, 0.001760, 0.805339, 0.501017, 2.286523, 1.266827, 0.001523, 0.797347, 0.493980, 2.283140, 1.258451
128, 128, 0.095155, 3.490426, 0.001261, 0.988970, 0.977684, 2.463254, 2.429829, 0.000946, 0.986583, 0.975071, 2.461215, 2.427730
