4, 32, 0.021500, 0.277869, 0.016782, 0.055825, 0.028421, 0.140087, 0.074269, 0.015349, 0.054516, 0.027608, 0.137902, 0.072001
2, 32, 0.021993, 0.399710, 0.018905, 0.071399, 0.018412, 0.181468, 0.050293, 0.017189, 0.070500, 0.017512, 0.179552, 0.047954
1, 32, 0.019876, 0.647365, 0.006123, 0.107373, 0.002751, 0.279967, 0.016907, 0.006123, 0.107373, 0.002751, 0.279967, 0.016907
8, 32, 0.031055, 0.296752, 0.015995, 0.068331, 0.054187, 0.178086, 0.144549, 0.014740, 0.067313, 0.053199, 0.176579, 0.143063
16, 32, 0.049497, 0.490237, 0.017444, 0.119036, 0.111454, 0.335516, 0.317899, 0.015896, 0.117825, 0.110166, 0.333496, 0.316209
8, 128, 0.031014, 1.389122, 0.021106, 0.225540, 0.061664, 0.701389, 0.190114, 0.019146, 0.224133, 0.060733, 0.698951, 0.187857
32, 128, 0.048832, 1.153283, 0.020117, 0.277682, 0.235535, 0.736780, 0.608661, 0.018438, 0.276027, 0.233934, 0.735000, 0.606831
32, 32, 0.053234, 0.904065, 0.017052, 0.228846, 0.224840, 0.647516, 0.638340, 0.015601, 0.227698, 0.223165, 0.646134, 0.636923
16, 128, 0.051077, 1.033758, 0.021153, 0.201878, 0.118875, 0.584435, 0.327979, 0.019488, 0.200089, 0.117547, 0.581947, 0.325557
4, 128, 0.025154, 2.364334, 0.020418, 0.361486, 0.035695, 1.111086, 0.089894, 0.019016, 0.359978, 0.034799, 1.109210, 0.087961
64, 128, 0.055939, 1.941356, 0.020128, 0.480310, 0.458058, 1.377214, 1.312466, 0.018399, 0.478252, 0.456356, 1.374836, 1.310228
128, 128, 0.084607, 3.562382, 0.019444, 0.936754, 0.924941, 2.568770, 2.535627, 0.017892, 0.935178, 0.923305, 2.566888, 2.533709
2, 128, 0.036520, 4.517029, 0.022306, 0.672015, 0.022811, 2.093160, 0.053192, 0.020331, 0.670706, 0.021846, 2.090259, 0.050620
64, 512, 0.049570, 4.022737, 0.025540, 0.789916, 0.486052, 2.337060, 1.316931, 0.020985, 0.784902, 0.482573, 2.334295, 1.310593
128, 512, 0.079626, 4.500686, 0.021999, 1.116062, 0.963103, 2.905370, 2.394775, 0.020074, 1.112894, 0.960639, 2.902903, 2.390966
32, 512, 0.050403, 5.368484, 0.026345, 0.847290, 0.242590, 2.794875, 0.751222, 0.018296, 0.843494, 0.239862, 2.791492, 0.741014
1, 128, 0.013037, 8.851932, 0.006410, 1.299217, 0.003221, 4.099613, 0.021919, 0.006410, 1.299217, 0.003221, 4.099613, 0.021919
16, 512, 0.050391, 9.188516, 0.029113, 1.336462, 0.128772, 4.461725, 0.389143, 0.018460, 1.332473, 0.126262, 4.458397, 0.364807
8, 512, 0.035311, 17.542862, 0.024143, 2.487018, 0.071759, 8.357275, 0.216161, 0.019202, 2.478486, 0.068203, 8.350981, 0.196493
512, 2048, 0.106196, 18.253239, 0.028396, 4.563667, 3.954784, 11.833358, 9.777637, 0.025778, 4.553403, 3.948373, 11.827456, 9.770645
128, 2048, 0.084397, 21.399897, 0.030472, 3.383372, 0.963861, 11.133312, 2.924885, 0.024856, 3.371536, 0.956185, 11.126891, 2.908938
256, 2048, 0.087833, 16.129758, 0.027989, 3.242176, 2.030325, 9.356271, 5.249246, 0.025418, 3.231872, 2.023064, 9.349873, 5.240146
4, 512, 0.038095, 34.564764, 0.029998, 4.862853, 0.041084, 16.382476, 0.132876, 0.020552, 4.858130, 0.038678, 16.378506, 0.099581
256, 512, 0.087088, 7.792106, 0.023745, 2.063500, 1.985576, 5.456061, 5.199374, 0.021122, 2.060069, 1.983200, 5.453438, 5.195669
64, 2048, 0.053064, 36.834891, 0.031152, 5.346002, 0.511556, 17.900667, 1.493629, 0.024790, 5.330540, 0.499721, 17.895177, 1.476974
512, 512, 0.098882, 14.566930, 0.022831, 3.953913, 3.913031, 10.444048, 10.315846, 0.021080, 3.950600, 3.910305, 10.441462, 10.313111
2, 512, 0.021004, 68.876421, 0.029425, 9.673287, 0.027722, 32.652026, 0.093515, 0.021074, 9.660136, 0.025850, 32.638272, 0.056224
32, 2048, 0.050394, 70.620207, 0.055847, 9.972020, 0.295944, 33.612075, 0.788213, 0.045455, 9.942930, 0.270699, 33.592720, 0.753908
512, 8192, 0.104821, 85.960826, 0.095675, 13.696192, 4.109390, 44.964569, 12.086071, 0.086449, 13.617811, 4.082441, 44.898875, 12.053804
1, 512, 0.017389, 137.442300, 0.007024, 19.269521, 0.003433, 65.138865, 0.031559, 0.007024, 19.269521, 0.003433, 65.138865, 0.031559
16, 2048, 0.052258, 139.686219, 0.086662, 19.614935, 0.220503, 66.103628, 0.486421, 0.068390, 19.569182, 0.186194, 66.078350, 0.447816
256, 8192, 0.092640, 147.011343, 0.128148, 21.450809, 2.352696, 71.556780, 6.024472, 0.114079, 21.400448, 2.327762, 71.520964, 5.983438
8, 2048, 0.033690, 278.212152, 0.095358, 38.947653, 0.169560, 131.562294, 0.339904, 0.049527, 38.903055, 0.123712, 131.519582, 0.282565
128, 8192, 0.091639, 280.988458, 0.130930, 39.506445, 1.322397, 134.162739, 3.117999, 0.108004, 39.438130, 1.252863, 134.105510, 3.037630
4, 2048, 0.024876, 555.575694, 0.150090, 77.692461, 0.107652, 262.728101, 0.276449, 0.051024, 77.595860, 0.085237, 262.624210, 0.177382
64, 8192, 0.056771, 554.901451, 0.131561, 77.127534, 0.786966, 263.793305, 1.734088, 0.095779, 77.063171, 0.681203, 263.701154, 1.637112
32, 8192, 0.056037, 1105.800743, 0.167930, 153.303906, 0.603933, 525.234636, 1.174956, 0.091724, 153.207270, 0.394175, 525.057676, 0.974376
2, 2048, 0.021337, 1110.601266, 0.127671, 155.363280, 0.266535, 525.186999, 0.207435, 0.060290, 155.316428, 0.072893, 525.040800, 0.127054
16, 8192, 0.058948, 2208.959330, 0.206984, 305.981823, 0.577625, 1049.066045, 1.002341, 0.089698, 305.777385, 0.256871, 1048.667136, 0.564544
1, 2048, 0.016668, 2220.519536, 0.025998, 310.347753, 0.010146, 1049.861577, 0.088435, 0.025998, 310.347753, 0.010146, 1049.861577, 0.088435
1024, 2048, 0.133136, 31.527885, 0.027997, 8.295564, 7.989442, 22.212818, 21.182397, 0.026181, 8.288606, 7.985938, 22.207394, 21.176144
1024, 8192, 0.145472, 64.897175, 0.049153, 12.992768, 8.214134, 37.930357, 21.538929, 0.046599, 12.959870, 8.196044, 37.912814, 21.517671
2048, 2048, 0.151221, 61.054134, 0.028623, 16.595883, 16.439436, 43.854901, 43.337508, 0.026739, 16.587846, 16.434645, 43.849998, 43.332295
2048, 8192, 0.170577, 75.634665, 0.046151, 18.918995, 16.520699, 49.401062, 41.196190, 0.043192, 18.886646, 16.504220, 49.383352, 41.177278
