2, 512, 0.018949, 68.819980, 0.001825, 9.678512, 0.042018, 32.596116, 0.088143, 0.001618, 9.667296, 0.028098, 32.590237, 0.058151
32, 2048, 0.097437, 74.839197, 0.026624, 10.846910, 0.601529, 35.825075, 1.188505, 0.007015, 10.641126, 0.447590, 35.680200, 1.015920
1, 512, 0.014599, 137.535672, 0.001187, 19.295860, 0.005712, 65.183606, 0.032941, 0.001187, 19.295860, 0.005712, 65.183606, 0.032941
16, 2048, 0.058526, 139.633722, 0.024312, 19.623437, 0.228602, 66.105440, 0.495333, 0.013613, 19.581440, 0.198095, 66.079866, 0.441179
8, 2048, 0.037085, 278.160525, 0.010975, 38.958645, 0.163270, 131.569973, 0.345896, 0.006728, 38.901804, 0.133962, 131.534458, 0.279459
128, 8192, 0.484857, 374.422260, 0.085739, 54.719166, 6.956989, 186.344198, 18.431272, 0.010752, 50.497555, 2.661289, 186.194183, 6.143041
4, 2048, 0.026900, 555.582071, 0.010872, 77.819241, 0.193738, 262.755389, 0.326156, 0.006533, 77.589050, 0.086126, 262.629959, 0.174258
64, 8192, 0.293702, 709.283603, 0.084162, 97.931689, 2.434410, 345.833401, 9.264284, 0.010887, 97.070333, 1.417019, 345.596287, 3.096556
2, 2048, 0.021406, 1110.524446, 0.010878, 155.438797, 0.345816, 525.181088, 0.211379, 0.006638, 155.319569, 0.079112, 525.039021, 0.124254
32, 8192, 0.144302, 1164.888053, 0.028947, 162.167584, 1.201282, 557.126608, 2.973564, 0.010054, 160.786071, 0.551343, 556.083963, 1.199478
16, 8192, 0.085621, 2208.796812, 0.029600, 305.986102, 0.506712, 1049.081021, 1.012833, 0.011466, 305.682858, 0.265754, 1048.681155, 0.558623
1, 2048, 0.016476, 2220.227169, 0.005770, 310.363219, 0.021207, 1049.722494, 0.092570, 0.005770, 310.363219, 0.021207, 1049.722494, 0.092570
